date,team,opponent,goals_for,goals_against,goal_diff,result,tournament,neutral,outcome,days_since_last_match,rolling_goal_diff_5,win,rolling_win_rate_5,ewa_win_rate,ewa_goal_diff,tournament_weight,team_elo,opponent_elo,elo_diff,opp_elo_strength_5,win_vs_strong,rolling_win_vs_strong_5,rolling_goal_diff_std_5,rolling_win_rate_std_5,ewa_win_rate_momentum,ewa_goal_diff_momentum
2009-09-09,Belgium,Armenia,1,2,-1,-1,World Cup qualifier,False,0,4.0,-2.4,0,0.0,0.041883918562120724,-2.8090261627104907,4.0,1641.0,1412.0,229.0,1811.2,,0.0,2.0736441353327724,0.0,-0.28104585308803015,-2.5535156069155747
2009-10-10,Belgium,Turkey,2,0,2,1,World Cup qualifier,False,2,31.0,-2.4,1,0.0,0.02790132473080956,-2.2050979981124303,4.0,1641.0,1821.0,-180.0,1781.4,1.0,0.0,2.0736441353327724,0.0,-0.1861261682874259,-1.698521718407806
2009-10-14,Belgium,Estonia,0,2,-2,-1,World Cup qualifier,False,0,4.0,-2.0,0,0.2,0.352263430799617,-0.8019745523205033,4.0,1641.0,1399.0,242.0,1785.0,,0.25,2.7386127875258306,0.4472135954999579,0.21013256770240357,-0.46556859417166335
2009-11-14,Belgium,Hungary,3,0,3,1,Friendly,False,2,31.0,-1.6,1,0.2,0.2347627816210445,-1.2015867616130038,1.0,1641.0,1604.0,37.0,1715.0,1.0,0.3333333333333333,2.5099800796022267,0.4472135954999579,0.14025356390825783,0.36232441596312315
2009-11-17,Belgium,Qatar,2,0,2,1,Friendly,True,2,3.0,-0.6,1,0.4,0.4899569707237543,0.1995742128177163,1.0,1641.0,1523.0,118.0,1666.8,1.0,0.6666666666666666,3.2093613071762426,0.5477225575051661,0.4270591098862784,1.9093479816690009
2010-03-03,Belgium,Croatia,0,1,-1,-1,Friendly,False,0,106.0,0.8,0,0.6,0.6600224573817207,0.7998966760483057,1.0,1641.0,1881.0,-240.0,1551.8,0.0,1.0,2.16794833886788,0.5477225575051661,0.6181385388196,3.6089228387587964
2010-05-19,Belgium,Bulgaria,2,1,1,1,Friendly,False,2,77.0,0.8,1,0.6,0.43997085437203737,0.19981080868642415,1.0,1641.0,1799.0,-158.0,1645.6,1.0,0.75,2.16794833886788,0.5477225575051661,0.4120695296412278,2.4049088067988547
2010-08-11,Belgium,Finland,0,1,-1,-1,Friendly,False,0,84.0,0.6,0,0.6,0.626672190222477,0.4665761942340083,1.0,1641.0,1677.0,-36.0,1641.2,0.0,0.75,2.073644135332772,0.5477225575051661,0.27440875942285997,1.2685507465545116
2010-09-03,Belgium,Germany,0,1,-1,-1,European Championship qual,False,0,23.0,0.8,0,0.6,0.4177628453254099,-0.022326100712718257,3.0,1641.0,1979.0,-338.0,1696.8,0.0,0.6,1.7888543819998315,0.5477225575051661,0.18300006370436542,1.1792606609002856
2010-09-07,Belgium,Turkey,2,3,-1,-1,European Championship qual,False,0,4.0,0.0,0,0.4,0.2785002909100061,-0.3482367606086708,3.0,1641.0,1821.0,-180.0,1771.8,0.0,0.4,1.4142135623730947,0.5477225575051661,-0.21145667981374822,-0.5478109734263872
2010-10-08,Belgium,Kazakhstan,2,0,2,1,European Championship qual,False,2,31.0,-0.6,1,0.2,0.18566318405967816,-0.5654997778169402,3.0,1598.0,1322.0,276.0,1831.4,,0.2,0.8944271909999154,0.4472135954999579,-0.47435927332204253,-1.3653964538652459
2010-10-12,Belgium,Austria,4,4,0,0,European Championship qual,False,1,4.0,0.0,0,0.4,0.4571159561114096,0.2896893929960684,3.0,1598.0,1608.0,-10.0,1719.6,0.0,0.25,1.4142135623730947,0.5477225575051661,0.017145101739372226,0.08987858430964424
2010-11-17,Belgium,Russia,2,0,2,1,Friendly,False,2,36.0,-0.2,1,0.2,0.3047412888026797,0.19312456236502917,1.0,1598.0,1843.0,-245.0,1681.4,1.0,0.0,1.3038404810405293,0.4472135954999579,-0.3219309014197973,-0.27345163186897914
2011-02-09,Belgium,Finland,1,1,0,0,Friendly,False,1,84.0,0.4,0,0.4,0.5364969119472272,0.7954234422633117,1.0,1616.0,1597.0,19.0,1714.6,0.0,0.25,1.5165750888103098,0.5477225575051661,0.11873406662181724,0.81774954297603
2011-03-25,Belgium,Austria,2,0,2,1,European Championship qual,False,2,44.0,0.6,1,0.4,0.3576632090126795,0.5302802207215542,3.0,1616.0,1603.0,13.0,1638.2,1.0,0.25,1.3416407864998734,0.5477225575051661,0.0791629181026734,0.878516981330225
2011-03-29,Belgium,Azerbaijan,4,1,3,1,European Championship qual,False,2,4.0,1.2,1,0.6,0.5717765892967495,1.0201893687371426,3.0,1616.0,1449.0,167.0,1594.6,,0.5,1.095445115010332,0.5477225575051661,0.38611340523707127,1.5856891465540828
2011-06-03,Belgium,Turkey,1,1,0,0,European Championship qual,False,1,66.0,1.4,0,0.6,0.7145182224719561,1.6801285402550998,3.0,1616.0,1774.0,-158.0,1620.0,0.0,0.5,1.3416407864998736,0.5477225575051661,0.2574022663605465,1.3904391472590314
2011-08-10,Belgium,Slovenia,0,0,0,0,Friendly,False,1,68.0,1.4,0,0.6,0.47634492960514374,1.1200843954218676,1.0,1616.0,1700.0,-84.0,1653.2,0.0,0.5,1.3416407864998736,0.5477225575051661,0.17160364080246404,0.9269598330568384
2011-09-02,Belgium,Azerbaijan,1,1,0,0,European Championship qual,False,1,23.0,1.0,0,0.4,0.31756304105153554,0.7467223533572339,3.0,1616.0,1449.0,167.0,1624.6,,0.25,1.414213562373095,0.5477225575051661,-0.2189338708956916,-0.04870108890607783
2011-09-06,Belgium,USA,1,0,1,1,Friendly,False,2,4.0,1.0,1,0.4,0.21170858498921138,0.4978146458278145,1.0,1667.0,1714.0,-47.0,1595.0,1.0,0.3333333333333333,1.414213562373095,0.5477225575051661,-0.14595462402346812,-0.032465574893739746
2011-10-07,Belgium,Kazakhstan,4,1,3,1,European Championship qual,False,2,31.0,0.8,1,0.4,0.4744725704489932,0.6652098788458091,3.0,1667.0,1339.0,328.0,1617.2,,0.3333333333333333,1.3038404810405295,0.5477225575051661,-0.09730401884775625,-0.35497948989133354
2011-10-11,Belgium,Germany,1,3,-2,-1,European Championship qual,False,0,4.0,0.8,0,0.4,0.6496484605020321,1.443473608884911,3.0,1669.0,2074.0,-405.0,1595.2,0.0,0.3333333333333333,1.3038404810405295,0.5477225575051661,-0.064869761969924,-0.2366549313701889
2011-11-11,Belgium,Romania,2,1,1,1,Friendly,False,2,31.0,0.4,1,0.4,0.43309890757117997,0.2956487222424176,1.0,1669.0,1694.0,-25.0,1655.2,1.0,0.3333333333333333,1.8165902124584947,0.5477225575051661,-0.04324602203396377,-0.82443567317945
2011-11-15,Belgium,France,0,0,0,0,Friendly,False,1,4.0,0.6,0,0.6,0.622065976832729,0.5304325292699011,1.0,1669.0,1841.0,-172.0,1654.0,0.0,0.6666666666666666,1.8165902124584947,0.5477225575051661,0.3045029357811935,-0.21628982408733277
2012-02-29,Belgium,Greece,1,1,0,0,Friendly,False,1,106.0,0.6,0,0.6,0.4147106230926991,0.3536216621943748,1.0,1688.0,1778.0,-90.0,1732.4,0.0,0.5,1.8165902124584947,0.5477225575051661,0.20300203810348774,-0.1441929836334397
2012-05-25,Belgium,Montenegro,2,2,0,0,Friendly,False,1,86.0,0.4,0,0.4,0.2764737362266363,0.2357477641360025,1.0,1688.0,1637.0,51.0,1745.2,0.0,0.25,1.8165902124584947,0.5477225575051661,-0.19799883422235692,-0.42946211470980655
2012-06-02,Belgium,England,0,1,-1,-1,Friendly,False,0,8.0,-0.2,0,0.2,0.1843158185947225,0.157165171352781,1.0,1688.0,1945.0,-257.0,1804.8,0.0,0.2,1.0954451150103317,0.4472135954999579,-0.46533264190730955,-1.2863084375321299
2012-08-15,Belgium,Netherlands,4,2,2,1,Friendly,False,2,74.0,0.0,1,0.2,0.12287720992698475,-0.2285565679353892,1.0,1688.0,2078.0,-390.0,1779.0,1.0,0.2,0.7071067811865466,0.4472135954999579,-0.3102216976441952,-0.5242052901778068
2012-09-07,Belgium,Wales,2,0,2,1,World Cup qualifier,False,2,23.0,0.2,1,0.2,0.41525148111922366,0.5142956412821449,4.0,1688.0,1636.0,52.0,1855.8,1.0,0.2,1.0954451150103317,0.4472135954999579,-0.20681449571350535,-0.016136887987756254
2012-09-11,Belgium,Croatia,1,1,0,0,World Cup qualifier,False,1,4.0,0.6,0,0.4,0.6101676575615123,1.0095304363684243,4.0,1737.0,1866.0,-129.0,1814.8,0.0,0.4,1.3416407864998732,0.5477225575051661,0.19545703446881313,0.6559087741740495
2012-10-12,Belgium,Serbia,3,0,3,1,World Cup qualifier,False,2,31.0,0.6,1,0.4,0.40677843595207863,0.673020286904617,4.0,1737.0,1732.0,5.0,1832.4,1.0,0.4,1.3416407864998732,0.5477225575051661,0.13030469972544234,0.4372725227686145
2012-10-16,Belgium,Scotland,2,0,2,1,World Cup qualifier,False,2,4.0,1.2,1,0.6,0.604518958871379,1.4486801974282233,4.0,1737.0,1688.0,49.0,1851.4,1.0,0.6,1.6431676725154978,0.5477225575051661,0.42020314027665645,1.2915150260754422
2012-11-14,Belgium,Romania,1,2,-1,-1,Friendly,False,0,29.0,1.8,0,0.8,0.7363459732786941,1.6324534659248806,1.0,1737.0,1743.0,-6.0,1800.0,0.0,0.8,1.0954451150103315,0.4472135954999579,0.6134687633517093,1.8610100338602698
2013-02-06,Belgium,Slovakia,2,1,1,1,Friendly,False,2,84.0,1.2,1,0.6,0.4908973146530052,0.75496897418684,1.0,1737.0,1613.0,124.0,1733.0,1.0,0.6,1.6431676725154978,0.5477225575051661,0.07564583353378151,0.24067333290469506
2013-03-22,Belgium,Macedonia,2,0,2,1,World Cup qualifier,False,2,44.0,1.0,1,0.6,0.6605982101678903,0.8366459829833712,4.0,1737.0,1513.0,224.0,1728.4,1.0,0.6,1.581138830084189,0.5477225575051661,0.050430552606378076,-0.1728844533850531
2013-03-26,Belgium,Macedonia,1,0,1,1,World Cup qualifier,False,2,4.0,1.4,1,0.8,0.7737321402893581,1.2244306559304212,4.0,1737.0,1513.0,224.0,1657.8,1.0,0.8,1.5165750888103096,0.4472135954999579,0.3669537043372795,0.5514103690258042
2013-05-29,Belgium,USA,4,2,2,1,Friendly,False,2,64.0,1.0,1,0.8,0.8491547602717636,1.1496204372087295,1.0,1737.0,1751.0,-14.0,1614.0,1.0,0.8,1.2247448713915883,0.4472135954999579,0.24463580140038466,-0.29905976021949376
2013-06-07,Belgium,Serbia,2,1,1,1,World Cup qualifier,False,2,9.0,1.0,1,0.8,0.8994365068828906,1.4330802916700678,4.0,1737.0,1732.0,5.0,1626.6,1.0,0.8,1.2247448713915883,0.4472135954999579,0.16309053360419645,-0.19937317425481282
2013-08-14,Belgium,France,0,0,0,0,Friendly,False,1,68.0,1.4,0,1.0,0.9329576712708373,1.2887201943796294,1.0,1737.0,1874.0,-137.0,1624.4,0.0,1.0,0.5477225575051643,0.0,0.4420603566178321,0.5337512201927894
2013-09-06,Belgium,Scotland,2,0,2,1,World Cup qualifier,False,2,23.0,1.2,1,0.8,0.6219717807508836,0.8591467961200073,4.0,1737.0,1688.0,49.0,1676.6,1.0,0.8,0.8366600265340743,0.4472135954999579,-0.03862642941700678,0.0225008131366361
2013-10-11,Belgium,Croatia,2,1,1,1,World Cup qualifier,False,2,35.0,1.2,1,0.8,0.7479811871932803,1.239431197491878,4.0,1737.0,1872.0,-135.0,1711.6,1.0,0.8,0.8366600265340743,0.4472135954999579,-0.025750953096077778,0.015000541561456693
2013-10-15,Belgium,Wales,1,1,0,0,World Cup qualifier,False,1,4.0,1.2,0,0.8,0.8319874581404199,1.15962079831693,4.0,1737.0,1554.0,183.0,1783.4,0.0,0.8,0.8366600265340743,0.4472135954999579,-0.017167302131343765,0.010000361108200462
2013-11-14,Belgium,Colombia,0,2,-2,-1,Friendly,False,0,30.0,0.8,0,0.6,0.5546583054014904,0.773080532175806,1.0,1737.0,1902.0,-165.0,1744.0,0.0,0.6,0.8366600265340743,0.5477225575051661,-0.34477820148140015,-0.6599997594942618
2013-11-19,Belgium,Japan,2,3,-1,-1,Friendly,False,0,5.0,0.2,0,0.4,0.36977220358967977,-0.15127964527269427,1.0,1835.0,1765.0,70.0,1778.0,0.0,0.4,1.483239697419132,0.5477225575051661,-0.5631854676811575,-1.4399998396523237
2014-03-05,Belgium,Ivory Coast,2,2,0,0,Friendly,False,1,106.0,0.0,0,0.4,0.24651480238809145,-0.4341864301933376,1.0,1835.0,1798.0,37.0,1756.2,0.0,0.4,1.581138830084189,0.5477225575051661,-0.3754569783627921,-1.293333226313345
2014-05-26,Belgium,Luxembourg,5,1,4,1,Friendly,False,2,82.0,-0.4,1,0.2,0.16434320158982615,-0.2894576201249555,1.0,1835.0,1218.0,617.0,1778.2,,0.2,1.1401754250991372,0.4472135954999579,-0.5836379856034541,-1.5288888176168334
2014-06-01,Belgium,Sweden,2,0,2,1,Friendly,False,2,6.0,0.2,1,0.2,0.44289546773160127,1.1403615866092875,1.0,1835.0,1826.0,9.0,1647.4,1.0,0.0,2.2803508501982757,0.4472135954999579,-0.3890919904088186,-0.019259211707642443
2014-06-07,Belgium,Tunisia,1,0,1,1,Friendly,False,2,6.0,0.6,1,0.4,0.6285969784899789,1.4269077244096553,1.0,1835.0,1579.0,256.0,1701.8,1.0,0.25,2.408318915758459,0.5477225575051661,0.07393867308848845,0.6538271922338493
2014-06-17,Belgium,Algeria,2,1,1,1,World Cup,True,2,10.0,1.2,1,0.6,0.7523979856609836,1.2846051496052902,5.0,1835.0,1583.0,252.0,1637.2,1.0,0.5,1.9235384061671341,0.5477225575051661,0.3826257820713038,1.4358847948779845
2014-06-22,Belgium,Russia,1,0,1,1,World Cup,True,2,5.0,1.6,1,0.8,0.8349319904410991,1.189736766403017,5.0,1835.0,1845.0,-10.0,1600.8,1.0,0.75,1.5165750888103098,0.4472135954999579,0.5884171880530077,1.6239231965963545
2014-06-26,Belgium,South Korea,1,0,1,1,World Cup,True,2,4.0,1.8,1,1.0,0.8899546602942631,1.126491177601785,5.0,1835.0,1687.0,148.0,1610.2,1.0,1.0,1.3038404810405293,0.0,0.7256114587044369,1.4159487977267404
2014-07-01,Belgium,USA,2,1,1,1,World Cup,True,2,5.0,1.2,1,1.0,0.926636440196263,1.0843274517344226,5.0,1835.0,1847.0,-12.0,1704.0,1.0,1.0,0.4472135954999567,0.0,0.48374097246466174,-0.05603413487486497
2014-07-05,Belgium,Argentina,0,1,-1,-1,World Cup,True,0,4.0,1.0,0,1.0,0.951090960130881,1.056218301156237,5.0,1835.0,2037.0,-202.0,1708.2,0.0,1.0,0.0,0.0,0.32249398164090215,-0.37068942325341836
2014-09-04,Belgium,Australia,2,0,2,1,Friendly,False,2,61.0,0.6,1,0.8,0.6340606400869176,0.3708122007700975,1.0,1835.0,1729.0,106.0,1799.8,1.0,0.8,0.8944271909999159,0.4472135954999579,-0.11833734557406594,-0.9137929488351926
2014-10-10,Belgium,Andorra,6,0,6,1,European Championship qual,False,2,36.0,0.8,1,0.8,0.7560404267246981,0.9138748005137824,3.0,1835.0,997.0,838.0,1829.0,,0.8,1.0954451150103321,0.4472135954999579,-0.07889156371640105,-0.2758619658892345
2014-10-13,Belgium,Bosnia and Herzegovina,1,1,0,0,European Championship qual,False,1,3.0,1.8,0,0.8,0.8373602844831703,2.6092498670099875,3.0,1835.0,1779.0,56.0,1659.4,0.0,0.75,2.588435821108957,0.4472135954999579,-0.05259437581109272,1.4827586894082025
2014-11-12,Belgium,Iceland,3,1,2,1,Friendly,False,2,30.0,1.6,1,0.6,0.5582401896553593,1.7394999113397183,1.0,1835.0,1541.0,294.0,1677.8,1.0,0.5,2.701851217221259,0.5477225575051661,-0.36839625054090375,0.6551724596052957
2014-11-16,Belgium,Wales,0,0,0,0,European Championship qual,False,1,4.0,1.8,0,0.6,0.7054934597702703,1.826333274226497,3.0,1835.0,1554.0,281.0,1616.6,0.0,0.5,2.6832815729997477,0.5477225575051661,-0.24559750036061068,0.7701149730702601
2015-03-28,Belgium,Cyprus,5,0,5,1,European Championship qual,False,2,132.0,2.0,1,0.6,0.4703289731801474,1.217555516150913,3.0,1835.0,1385.0,450.0,1520.0,,0.5,2.449489742783178,0.5477225575051661,-0.16373166690677027,0.8467433153808155
2015-03-31,Belgium,Israel,1,0,1,1,European Championship qual,False,2,3.0,2.6,1,0.6,0.6468859821201147,2.478370344100726,3.0,1835.0,1640.0,195.0,1451.2,1.0,0.3333333333333333,2.792848008753788,0.5477225575051661,-0.10915444460458334,1.5644955435869436
2015-06-07,Belgium,France,4,3,1,1,Friendly,False,2,68.0,1.6,1,0.6,0.7645906547467505,1.9855802294004536,1.0,1835.0,1901.0,-66.0,1579.8,1.0,0.5,2.073644135332772,0.5477225575051661,-0.07276962973641987,-0.6236696376095339
2015-06-12,Belgium,Wales,0,1,-1,-1,European Championship qual,False,0,5.0,1.8,0,0.8,0.8430604364978368,1.6570534862669557,3.0,1835.0,1554.0,281.0,1604.2,0.0,0.75,1.9235384061671346,0.4472135954999579,0.28482024684247753,-0.08244642507276256
2015-09-03,Belgium,Bosnia and Herzegovina,3,1,2,1,European Championship qual,False,2,83.0,1.2,1,0.6,0.5620402909985501,0.7713689908446129,3.0,1835.0,1779.0,56.0,1606.8,1.0,0.5,2.280350850198276,0.5477225575051661,-0.1434531687717202,-1.0549642833818842
2015-09-06,Belgium,Cyprus,1,0,1,1,European Championship qual,False,2,3.0,1.6,1,0.8,0.7080268606657026,1.1809126605630826,3.0,1912.0,1397.0,515.0,1651.8,,0.75,2.1908902300206643,0.4472135954999579,0.23769788748555526,-0.036642855587830425
2015-10-10,Belgium,Andorra,4,1,3,1,European Championship qual,False,2,34.0,0.8,1,0.8,0.805351240443803,1.1206084403753878,3.0,1912.0,962.0,950.0,1654.2,,0.75,1.0954451150103321,0.4472135954999579,0.1584652583236883,-1.3577619037253383
2015-10-13,Belgium,Israel,3,1,2,1,European Championship qual,False,2,3.0,1.2,1,0.8,0.8702341602958691,1.7470722935835967,3.0,1918.0,1578.0,340.0,1518.6,1.0,0.6666666666666666,1.4832396974191326,0.4472135954999579,0.10564350554911861,-0.23850793581685692
2015-11-13,Belgium,Italy,3,1,2,1,Friendly,False,2,31.0,1.4,1,0.8,0.9134894401972464,1.8313815290557318,1.0,1928.0,1877.0,51.0,1454.0,1.0,0.6666666666666666,1.51657508881031,0.4472135954999579,0.07042900369940963,0.17432804278877612
2016-03-29,Belgium,Portugal,1,2,-1,-1,Friendly,False,0,137.0,2.0,0,1.0,0.942326293464831,1.887587686037155,1.0,1920.0,1909.0,11.0,1518.6,0.0,1.0,0.7071067811865476,0.0,0.38028600246628086,1.1162186951925421
2016-05-28,Belgium,Switzerland,2,1,1,1,Friendly,False,2,60.0,1.4,1,0.8,0.6282175289765534,0.9250584573581012,1.0,1929.0,1769.0,160.0,1544.6,1.0,0.6666666666666666,1.51657508881031,0.4472135954999579,-0.07980933168914928,-0.2558542032049814
2016-06-01,Belgium,Finland,1,1,0,0,Friendly,False,1,4.0,1.4,0,0.8,0.7521450193177024,0.9500389715720675,1.0,1929.0,1570.0,359.0,1619.0,0.0,0.75,1.51657508881031,0.4472135954999579,-0.05320622112610063,-0.17056946880332025
2016-06-05,Belgium,Norway,3,2,1,1,Friendly,False,2,4.0,0.8,1,0.6,0.501430012878468,0.633359314381378,1.0,1929.0,1633.0,296.0,1740.6,1.0,0.6,1.3038404810405297,0.5477225575051661,-0.3688041474174011,-1.1137129792022187
2016-06-13,Belgium,Italy,0,2,-2,-1,European Championship,True,0,8.0,0.6,0,0.6,0.6676200085856455,0.7555728762542522,2.0,1879.0,1918.0,-39.0,1751.6,0.0,0.6,1.1401754250991378,0.5477225575051661,-0.2458694316116009,-1.0758086528014796
2016-06-18,Belgium,Ireland,3,0,3,1,European Championship,True,2,5.0,-0.2,1,0.4,0.4450800057237636,-0.16295141583049882,2.0,1879.0,1758.0,121.0,1759.8,1.0,0.4,1.3038404810405295,0.5477225575051661,-0.4972462877410674,-2.050539101867654
2016-06-22,Belgium,Sweden,1,0,1,1,European Championship,True,2,4.0,0.6,1,0.6,0.6300533371491758,0.8913657227796676,2.0,1879.0,1763.0,116.0,1729.6,1.0,0.6,1.816590212458495,0.5477225575051661,0.0018358081726224107,-0.03369273457843358
2016-06-26,Belgium,Hungary,4,0,4,1,European Championship,True,2,4.0,0.6,1,0.6,0.753368891432784,0.9275771485197785,2.0,1879.0,1688.0,191.0,1728.4,1.0,0.6,1.816590212458495,0.5477225575051661,0.0012238721150815701,-0.022461823052289054
2016-07-01,Belgium,Wales,1,3,-2,-1,European Championship,True,0,5.0,1.4,0,0.8,0.8355792609551894,1.9517180990131857,2.0,1879.0,1672.0,207.0,1752.0,0.0,0.8,2.302172886644268,0.4472135954999579,0.3341492480767214,1.3183587846318077
2016-09-01,Belgium,Spain,0,2,-2,-1,Friendly,False,0,62.0,0.8,0,0.6,0.557052840636793,0.6344787326754572,1.0,1879.0,2002.0,-123.0,1759.8,0.0,0.6,2.7748873851023217,0.5477225575051661,-0.11056716794885257,-0.121094143578795
2016-09-06,Belgium,Cyprus,3,0,3,1,World Cup qualifier,False,2,5.0,0.8,1,0.6,0.37136856042452865,-0.24368084488302855,4.0,1881.0,1412.0,469.0,1776.6,,0.6,2.7748873851023217,0.5477225575051661,-0.07371144529923496,-0.08072942905252972
2016-10-07,Belgium,Bosnia and Herzegovina,4,0,4,1,World Cup qualifier,False,2,31.0,0.8,1,0.6,0.5809123736163525,0.8375461034113143,4.0,1881.0,1769.0,112.0,1707.4,1.0,0.5,2.7748873851023217,0.5477225575051661,-0.04914096353282327,-0.05381961936835333
2016-10-10,Belgium,Gibraltar,6,0,6,1,World Cup qualifier,True,2,3.0,1.4,1,0.6,0.7206082490775684,1.8916974022742095,4.0,1881.0,1108.0,773.0,1708.6,,0.5,3.1304951684997055,0.5477225575051661,-0.032760642355215586,0.964120253754431
2016-11-09,Belgium,Netherlands,1,1,0,0,Friendly,False,1,30.0,1.8,0,0.6,0.8137388327183789,3.2611316015161393,1.0,1881.0,1902.0,-21.0,1592.6,0.0,0.3333333333333333,3.63318042491699,0.5477225575051661,-0.02184042823681054,1.3094135025029536
2016-11-13,Belgium,Estonia,8,1,7,1,World Cup qualifier,False,2,4.0,2.2,1,0.6,0.5424925551455859,2.1740877343440927,4.0,1881.0,1453.0,428.0,1638.6,,0.3333333333333333,3.1937438845342623,0.5477225575051661,-0.014560285491207026,1.5396090016686355
2017-03-25,Belgium,Greece,1,1,0,0,World Cup qualifier,False,1,132.0,4.0,0,0.8,0.694995036763724,3.7827251562293953,4.0,1881.0,1637.0,244.0,1528.8,0.0,0.5,2.7386127875258306,0.4472135954999579,0.32362647633919533,4.026406001112424
2017-03-28,Belgium,Russia,3,3,0,0,Friendly,False,1,3.0,3.4,0,0.6,0.46333002450914934,2.521816770819597,1.0,1881.0,1704.0,177.0,1573.8,0.0,0.3333333333333333,3.2863353450309964,0.5477225575051661,-0.11758234910720317,1.6842706674082826
2017-06-05,Belgium,Czechia,2,1,1,1,Friendly,False,2,69.0,2.6,1,0.4,0.30888668300609956,1.6812111805463978,1.0,1881.0,1744.0,137.0,1560.8,1.0,0.0,3.5777087639996634,0.5477225575051661,-0.4117215660714688,-0.21048622172781162
2017-06-09,Belgium,Estonia,2,0,2,1,World Cup qualifier,False,2,4.0,1.6,1,0.4,0.539257788670733,1.4541407870309317,4.0,1881.0,1430.0,451.0,1688.0,,0.25,3.0495901363953815,0.5477225575051661,-0.27448104404764584,-1.8069908144852076
2017-08-31,Belgium,Gibraltar,9,0,9,1,World Cup qualifier,False,2,83.0,2.0,1,0.6,0.6928385257804887,1.6360938580206212,4.0,1881.0,1108.0,773.0,1593.6,,0.3333333333333333,2.9154759474226504,0.5477225575051661,0.15034597063490274,-0.5379938763234715
2017-09-03,Belgium,Greece,2,1,1,1,World Cup qualifier,False,2,3.0,2.4,1,0.6,0.795225683853659,4.090729238680415,4.0,1881.0,1637.0,244.0,1524.6,1.0,0.3333333333333333,3.7815340802378072,0.5477225575051661,0.10023064708993501,0.3080040824510193
2017-10-07,Belgium,Bosnia and Herzegovina,4,3,1,1,World Cup qualifier,False,2,34.0,2.6,1,0.8,0.8634837892357726,3.0604861591202766,4.0,1881.0,1769.0,112.0,1524.6,1.0,0.6666666666666666,3.646916505762094,0.4472135954999579,0.4001537647266233,0.5386693883006797
2017-10-10,Belgium,Cyprus,4,0,4,1,World Cup qualifier,False,2,3.0,2.8,1,1.0,0.9089891928238485,2.3736574394135177,4.0,1929.0,1421.0,508.0,1537.6,,1.0,3.492849839314596,0.0,0.6001025098177489,0.6924462588671199
2017-11-10,Belgium,Mexico,3,3,0,0,Friendly,False,1,31.0,3.4,0,1.0,0.9393261285492324,2.9157716262756783,1.0,1929.0,1829.0,100.0,1473.0,0.0,1.0,3.361547262794322,0.0,0.4000683398784993,1.4616308392447466
2017-11-14,Belgium,Japan,1,0,1,1,Friendly,False,2,4.0,3.0,1,0.8,0.6262174190328216,1.9438477508504521,1.0,1929.0,1751.0,178.0,1552.8,1.0,0.6666666666666666,3.6742346141747673,0.4472135954999579,-0.06662110674766708,0.3077538928298309
2018-03-27,Belgium,Saudi Arabia,4,0,4,1,Friendly,False,2,133.0,1.4,1,0.8,0.7508116126885477,1.6292318339003014,1.0,1929.0,1565.0,364.0,1681.4,1.0,0.75,1.51657508881031,0.4472135954999579,-0.04441407116511131,-2.461497404780113
2018-06-02,Belgium,Portugal,0,0,0,0,Friendly,False,1,67.0,2.0,0,0.8,0.8338744084590317,2.419487889266868,1.0,1929.0,2000.0,-71.0,1667.0,0.0,0.75,1.8708286933869707,0.4472135954999579,-0.029609380776740912,-0.6409982698534087
2018-06-06,Belgium,Egypt,3,0,3,1,Friendly,False,2,4.0,1.8,1,0.6,0.5559162723060211,1.612991926177912,1.0,1929.0,1641.0,288.0,1713.2,1.0,0.5,2.04939015319192,0.5477225575051661,-0.35307292051782735,-0.7606655132356057
